State,District,Households_x,Population,Literacy_Rate,Women_Anaemia,Pregnant_Anaemia,Children_Anaemia,Men_High_BloodSugar,Women_High_BloodSugar,Men_Elevated_BP,Women_Elevated_BP,Diarrhoea_Prevalence,ARI_Prevalence,Skilled_Births,Institutional_Births,Health_Insurance,Out_Of_Pocket_Expense,Clean_Fuel,Improved_Sanitation,Improved_Drinking_Water,Electricity,Women_10Plus_Schooling,Men_Alcohol,Women_Alcohol,Men_Tobacco,Women_Tobacco,Children_Underweight,Children_Stunted,Children_Wasted,Women_Low_BMI,Women_Overweight,ANC_First_Trimester,ANC_4Plus_Visits,IFA_100_Days,Breast_Cancer_Screening,Cervical_Cancer_Screening,Oral_Cancer_Screening,Functional_Sub_Centres,Functional_PHCs,Functional_CHCs,Functional_SDHs,Functional_DHs,Landless_Manual_Labour,Non_Agricultural_Enterprise,Income_Tax_Households,Government_Salaried,Private_Salaried,Income_Above_10000,Refrigerator,Four_Wheeler,Kisan_Credit_Card,Reporting_Offices,Aggregate_Deposit,Gross_Bank_Credit
Haryana,Yamunanagar,0.09238279480202104,0.10913728594198556,0.6634984158746041,0.5305343511450382,0.7100456621004567,0.679886685552408,0.3012048192771084,0.3153846153846154,0.5806451612903226,0.6011904761904762,0.18320610687022904,0.5892857142857143,0.7973950795947903,0.9338422391857508,0.2008281573498965,0.09312969504004776,0.7576754385964913,0.768033946251768,1.0,0.9936708860759492,0.5040214477211796,0.2869692532942898,0.009345794392523366,0.2506775067750678,0.02407932011331445,0.2880434782608696,0.3059071729957806,0.17471264367816092,0.30188679245283023,0.6951219512195123,0.8486111111111112,0.6574761399787912,0.6134903640256959,0.04794520547945205,0.10775862068965518,0.044303797468354424,0.08773291925465838,0.09852216748768473,0.16666666666666666,0.047619047619047616,0.1111111111111111,0.9329263752057131,0.15424725641181108,0.07378686405827753,0.11632779324502938,0.03906062784567457,0.1438946150201558,0.16488347265053033,0.08301127937806138,0.1180056089660668,0.06205627136471207,0.009430755808784193,0.00696664129042926
Himachal Pradesh,Bilaspur,0.031074943030128446,0.03383524499861746,0.775887943971986,0.48473282442748095,0.0,0.2818696883852691,0.4879518072289157,0.5923076923076924,0.4092741935483871,0.40476190476190477,0.1603053435114504,0.0,0.8205499276410999,0.8944020356234099,0.35403726708074534,0.16715586289239343,0.29824561403508765,0.7298444130127297,0.8792517006802723,1.0,0.6782841823056299,0.3821376281112737,0.007009345794392523,0.3590785907859078,0.0254957507082153,0.572463768115942,0.5675105485232067,0.1724137931034483,0.384433962264151,0.5142276422764227,0.6958333333333334,0.8165429480381761,0.7580299785867238,0.0,0.017241379310344827,0.012658227848101266,0.09627329192546584,0.18226600985221675,0.19047619047619047,0.14285714285714285,0.1111111111111111,0.9971153631347318,0.09490895127225692,0.08533341878424712,0.24992266374195,0.06768378730995553,0.16277660838699154,0.1129345192647754,0.06257583247202625,0.05329552628038621,0.02340257691296345,0.0032159367388951443,0.0009756328327901023
Himachal Pradesh,Chamba,0.03977029241302573,0.04624224946761461,0.5606136401534101,0.36641221374045807,0.4372146118721461,0.30594900849858364,0.2650602409638554,0.2923076923076923,0.46774193548387094,0.2767857142857143,0.050890585241730284,0.14285714285714288,0.6251808972503617,0.6437659033078881,0.2650103519668737,0.21153176458882642,0.28947368421052627,0.8104667609618104,0.7534013605442177,0.971518987341772,0.4999999999999999,0.5915080527086383,0.014018691588785047,0.453929539295393,0.03541076487252125,0.34057971014492755,0.620253164556962,0.25057471264367814,0.31603773584905664,0.3943089430894308,0.6777777777777777,0.6182396606574762,0.683083511777302,0.0,0.008620689655172414,0.0,0.13819875776397517,0.22660098522167488,0.11904761904761904,0.3333333333333333,0.0,0.9971879677412149,0.22253885486772165,0.167174031467299,0.3077842459011783,0.028223766541523553,0.13690416087365143,0.07822916769956403,0.039972138588055546,0.046289493019838354,0.024717328424927687,0.0027156739578190476,0.001065454576594107
Himachal Pradesh,Hamirpur,0.04098071670254941,0.04042328800638138,0.8332499583124896,0.44020356234096697,0.0,0.38385269121813037,0.37951807228915657,0.4538461538461539,0.7096774193548387,0.5833333333333334,0.3155216284987278,0.09821428571428573,0.8900144717800291,0.9694656488549618,0.31884057971014496,0.21038754290831302,0.3958333333333333,0.7963224893917963,0.9659863945578231,0.9905063291139241,0.8378016085790883,0.4260614934114201,0.007009345794392523,0.35501355013550134,0.009915014164305949,0.29710144927536236,0.2974683544303797,0.23908045977011494,0.37735849056603776,0.676829268292683,0.5722222222222223,0.5832449628844115,0.7312633832976446,0.027397260273972605,0.04310344827586207,0.012658227848101266,0.1187888198757764,0.15763546798029557,0.047619047619047616,0.23809523809523808,0.0,0.9952732539522969,0.20564279795468784,0.12883861526794202,0.3881295874462162,0.17233360847068013,0.25866233776321,0.1813238934777076,0.06048622657619197,0.036737692872887584,0.03470943991585591,0.0058980952877323726,0.0015234884562532823
Himachal Pradesh,Kangra,0.13332275514568814,0.13590765737399005,0.7930631982657996,0.6170483460559797,0.0,0.43059490084985835,0.2590361445783132,0.44615384615384623,0.5362903225806451,0.488095238095238,0.1272264631043257,0.03571428571428572,0.8191027496382056,0.875318066157761,0.36438923395445133,0.10382568031441222,0.444078947368421,0.6237623762376237,0.976190476190476,0.9905063291139241,0.7546916890080428,0.4978038067349926,0.025700934579439255,0.35365853658536583,0.0169971671388102,0.44927536231884063,0.3122362869198312,0.3425287356321839,0.33018867924528306,0.5528455284552845,0.35,0.5503711558854719,0.6616702355460384,0.013698630136986302,0.008620689655172414,0.0,0.3408385093167702,0.39901477832512317,0.47619047619047616,1.0,0.1111111111111111,0.9722966884852817,0.6065199377513693,0.34828724324670746,1.0,0.291210693079852,0.5959129144756771,0.5549220451698413,0.2018042511122096,0.08520040152746013,0.08466999737049698,0.016214450987398554,0.0046617880116265106
Himachal Pradesh,Kinnaur,0.007131967111596846,0.006887080009091448,0.7235284308821077,0.46819338422391865,0.0,0.7181303116147308,0.13855421686746985,0.14615384615384613,0.4596774193548387,0.2976190476190476,0.18829516539440205,0.07142857142857144,0.7698986975397974,0.7798982188295166,0.35921325051759834,0.1932242177006119,0.6776315789473685,0.7199434229137198,0.947278911564626,0.9873417721518986,0.5697050938337801,0.7393850658857978,0.021028037383177572,0.505420054200542,0.028328611898017,0.21195652173913043,0.40084388185654013,0.1563218390804598,0.20518867924528306,0.4593495934959349,0.7152777777777778,0.7518557794273594,0.7184154175588866,0.013698630136986302,0.034482758620689655,0.0,0.02717391304347826,0.12315270935960591,0.09523809523809523,0.047619047619047616,0.1111111111111111,0.9992227583793163,0.02467713575456254,0.019920744277459115,0.06619983689080121,0.009399046782224352,0.034587213682648915,0.010365331667476458,0.024873050824607917,0.03356065858782378,0.008414409676571128,0.0006196218289449697,0.0003108417946320969
Himachal Pradesh,Kullu,0.036742055378790786,0.03889733973788253,0.691845922961481,0.4821882951653944,0.26369863013698636,0.7138810198300284,0.18072289156626503,0.1769230769230769,0.4153225806451613,0.26488095238095233,0.2162849872773537,0.044642857142857144,0.8277858176555717,0.8346055979643766,0.2650103519668737,0.14521665588776678,0.6184210526315789,0.7355021216407355,0.9030612244897959,0.9746835443037976,0.5469168900804289,0.4919472913616398,0.023364485981308414,0.3631436314363144,0.019830028328611898,0.33333333333333337,0.4789029535864978,0.2666666666666667,0.23113207547169815,0.5284552845528455,0.4972222222222222,0.5896076352067868,0.6456102783725909,0.0410958904109589,0.030172413793103446,0.08860759493670885,0.07686335403726709,0.11330049261083744,0.11904761904761904,0.19047619047619047,0.1111111111111111,0.9923076350259515,0.14440469694213706,0.10324606658762457,0.31975027419218766,0.03301648161461246,0.20586110744328023,0.10973501637762066,0.14714869905181324,0.06572424998188987,0.027346831448856166,0.004212002899449983,0.0020481840456768236
Himachal Pradesh,Lahaul And Spiti,0.001868461423710625,0.0021317130866192117,0.6743371685842922,0.5388040712468194,0.5593607305936074,0.6062322946175639,0.3012048192771084,0.30769230769230765,0.4919354838709677,0.37202380952380953,0.13994910941475827,0.18750000000000003,0.8885672937771346,0.9007633587786261,0.35869565217391297,0.1407392667031491,0.45614035087719296,0.6294200848656294,0.9489795918367346,0.958860759493671,0.3404825737265415,0.29795021961932644,0.011682242990654207,0.48373983739837406,0.10835694050991503,0.40398550724637683,0.41350210970464124,0.3126436781609196,0.39622641509433965,0.3546747967479674,0.6569444444444444,0.6134676564156947,0.49464668094218406,0.013698630136986302,0.02586206896551724,0.018987341772151896,0.14518633540372672,0.1724137931034483,0.16666666666666666,0.047619047619047616,0.1111111111111111,0.9301743813715196,0.10947068453283211,0.08963800856645411,0.15020107427093,0.03312742409315618,0.1368769757741928,0.04691833004458811,0.04812272502583921,0.056208670095518,0.0385222193005522,0.003909090868743124,0.0030091737436194936
Himachal Pradesh,Lahul And Spiti,0.12354300963155856,0.140186646138523,0.5546106386526598,0.8549618320610686,0.0,0.9362606232294618,0.15662650602409636,0.19230769230769226,0.3870967741935484,0.19345238095238093,0.16539440203562342,0.11607142857142859,0.8075253256150507,0.8269720101781171,0.31055900621118016,0.17576239988060297,0.6918859649122807,0.4596888260254597,0.8163265306122449,0.9936708860759492,0.567024128686327,0.699853587115666,0.042056074766355145,0.3617886178861789,0.02407932011331445,0.2028985507246377,0.3227848101265823,0.271264367816092,0.20518867924528306,0.46951219512195114,0.5013888888888888,0.6489925768822905,0.7612419700214134,0.013698630136986302,0.05172413793103448,0.02531645569620253,0.02717391304347826,0.08374384236453201,0.07142857142857142,0.0,0.1111111111111111,0.9997198206852386,0.007558762303199337,0.006002926693797332,0.0324249838296915,0.000630153278128356,0.013499343674027355,0.0008461495238756292,0.0066844919786096255,0.0074303277416150094,0.004207204838285564,0.00038735811360991615,8.185430737485864e-05
Himachal Pradesh,Mandi,0.0859417073273998,0.0897358014879285,0.7273636818409206,0.4325699745547074,0.49657534246575347,0.3866855524079321,0.3855421686746987,0.40769230769230774,0.4798387096774194,0.3660714285714286,0.06615776081424937,0.03571428571428572,0.8031837916063678,0.8295165394402034,0.41511387163561075,0.1422317297646883,0.3289473684210526,0.8175388967468175,0.9404761904761905,0.9841772151898734,0.780160857908847,0.5109809663250365,0.014018691588785047,0.33739837398373984,0.019830028328611898,0.2554347826086957,0.3818565400843882,0.3540229885057471,0.2735849056603774,0.5650406504065041,0.7625000000000001,0.6988335100742311,0.7152034261241971,0.027397260273972605,0.021551724137931036,0.012658227848101266,0.26319875776397517,0.4039408866995074,0.2857142857142857,0.6190476190476191,0.1111111111111111,0.9926706580583666,0.2561490733442471,0.17486461370846285,0.687491211788858,0.11078272137462168,0.3721562444173456,0.20390550889613845,0.11670336583831394,0.11207583487700634,0.05153825926899816,0.008366160269273806,0.002739805496937607
Himachal Pradesh,Shimla,0.07217832450212942,0.07292756952859102,0.7752209438052361,0.40203562340966925,0.0,0.4844192634560907,0.36144578313253006,0.24615384615384614,0.47379032258064513,0.33928571428571425,0.04071246819338423,0.3392857142857143,0.874095513748191,0.9007633587786261,0.37163561076604557,0.3312273021242724,0.7609649122807018,0.8217821782178216,0.9540816326530612,1.0,0.7520107238605898,0.5021961932650072,0.011682242990654207,0.33739837398373984,0.021246458923512748,0.13949275362318841,0.29324894514767935,0.25287356321839083,0.20518867924528306,0.49999999999999994,0.7888888888888889,0.857900318133616,0.8094218415417559,0.07534246575342467,0.15086206896551724,0.0,0.19021739130434784,0.5615763546798029,0.40476190476190477,0.6190476190476191,0.1111111111111111,0.9969310591336595,0.11297722266011843,0.11008213969088132,0.4017407688630164,0.03949552236156598,0.23049080755279736,0.11546305202166936,0.13450995371410596,0.13151059183905786,0.07651853799631869,0.015653172190268124,0.005749642589953465
Himachal Pradesh,Sirmaur,0.038087806607515866,0.047217173428069706,0.6614974153743539,0.4478371501272265,0.5285388127853882,0.4759206798866856,0.1686746987951807,0.22307692307692306,0.41935483870967744,0.3154761904761905,0.08396946564885496,0.25,0.8292329956584661,0.8396946564885497,0.2587991718426501,0.12865031590468137,0.41885964912280693,0.7793493635077793,0.9268707482993198,0.9746835443037976,0.5630026809651474,0.32357247437774517,0.007009345794392523,0.2777777777777778,0.05807365439093484,0.30797101449275366,0.3248945147679325,0.3218390804597701,0.3514150943396227,0.3943089430894308,0.8986111111111111,0.8568398727465536,0.7965738758029979,0.0,0.0,0.0,0.11490683229813664,0.22660098522167488,0.14285714285714285,0.23809523809523808,0.0,0.9927981815338561,0.08886598354857617,0.048899285416733426,0.2142214347985039,0.05091815995242786,0.11889985786076569,0.07611048861829732,0.041118051498674334,0.06682120644513666,0.0291874835656061,0.0031841461638104553,0.002814392187160047
Himachal Pradesh,Solan,0.04767029925851125,0.05178325580991344,0.751709187927297,0.4147582697201018,0.3481735159817352,0.36118980169971676,0.2710843373493976,0.2692307692307692,0.4495967741935484,0.3928571428571428,0.07633587786259542,0.35714285714285715,0.808972503617945,0.875318066157761,0.42132505175983437,0.2686930998457788,0.5910087719298245,0.7439886845827439,0.9404761904761905,0.9746835443037976,0.6528150134048256,0.39970717423133223,0.011682242990654207,0.3008130081300813,0.04107648725212465,0.3532608695652174,0.4029535864978902,0.37701149425287356,0.25235849056603776,0.5264227642276422,0.8444444444444444,0.8886532343584306,0.7815845824411134,0.04794520547945205,0.05603448275862069,0.018987341772151896,0.14130434782608695,0.21182266009852216,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.9954929294283225,0.1780957577962368,0.11671526687388513,0.2624511375460502,0.13635274382937934,0.14480337405920138,0.14513447497413626,0.1306340718105424,0.053740518053212734,0.060215619247962135,0.007632973162609613,0.006875773942579392
Himachal Pradesh,Una,0.04288518617148614,0.04643162448842505,0.7992329498082376,0.583969465648855,0.6894977168949772,0.4787535410764874,0.3855421686746987,0.5153846153846154,0.5483870967741935,0.5535714285714286,0.2340966921119593,0.03571428571428572,0.8538350217076702,0.8689567430025448,0.22153209109730854,0.24391821302422764,0.41228070175438597,0.7383309759547383,0.9795918367346939,0.9525316455696202,0.7131367292225199,0.3484626647144948,0.004672897196261683,0.32791327913279134,0.011331444759206801,0.3369565217391305,0.24261603375527424,0.19770114942528735,0.3561320754716982,0.7601626016260163,0.6166666666666667,0.7136797454931071,0.4807280513918629,0.06164383561643836,0.021551724137931036,0.10759493670886075,0.10714285714285714,0.11822660098522167,0.19047619047619047,0.23809523809523808,0.1111111111111111,0.9914121782126607,0.2889710786394228,0.12445925593616816,0.273615680980905,0.1273530899699124,0.18644317925854584,0.20254704227772874,0.07428211926481823,0.046941457710258615,0.03129108598474888,0.00513312347968111,0.0018536134108840907
Jammu and Kashmir,Anantnag,0.060021850156674564,0.09687604504610146,0.36351509087877276,0.7557251908396947,0.6175799086757991,0.7691218130311616,0.21686746987951802,0.26153846153846155,0.3911290322580645,0.34226190476190477,0.178117048346056,0.6875000000000001,0.9725036179450072,0.8791348600508906,0.06314699792960662,0.3013780408934879,0.7445175438596492,0.785007072135785,0.988095238095238,0.958860759493671,0.5254691689008042,0.0,0.004672897196261683,0.5447154471544716,0.04107648725212465,0.38224637681159424,0.3164556962025316,0.4689655172413793,0.06839622641509432,0.5040650406504065,0.7736111111111111,0.8112407211028633,0.3308351177730192,0.0,0.008620689655172414,0.0,0.10791925465838509,0.32019704433497537,0.11904761904761904,0.0,0.0,0.9610606602178883,0.15814790112977223,0.22723534249794383,0.7194381169324222,0.0306289994763515,0.36876199057065406,0.07899599070557632,0.1838291466319148,0.01303929380840517,0.028661582960820404,0.0036430952534866824,0.003100258602866182
Jammu and Kashmir,Bandipora,0.022332901896278626,0.034765019348282106,0.310988827747207,0.7480916030534353,0.6312785388127854,0.7110481586402266,0.10843373493975902,0.09999999999999999,0.3508064516129032,0.3839285714285714,0.20356234096692113,0.4285714285714286,0.9088277858176557,0.9083969465648857,0.08178053830227743,0.3183423710263171,0.7598684210526316,0.5318246110325318,0.8265306122448979,0.9683544303797468,0.2989276139410187,0.004392386530014641,0.0023364485981308414,0.451219512195122,0.12889518413597734,0.17391304347826092,0.2531645569620253,0.21839080459770116,0.21698113207547173,0.4959349593495934,0.7861111111111112,0.8292682926829268,0.2173447537473233,0.027397260273972605,0.04310344827586207,0.012658227848101266,0.05512422360248447,0.1330049261083744,0.07142857142857142,0.0,0.1111111111111111,0.9855498216533,0.0557610299318903,0.09619636619989105,0.27767934981298686,0.009035155452600935,0.1385818698688125,0.019286259655524596,0.04190446231968723,0.005236414815121442,0.00946621088614252,0.0007826098894507662,0.000832064445379298
Jammu and Kashmir,Baramulla,0.059624178887968685,0.09048334875115634,0.4220443555110889,0.7328244274809161,0.6392694063926941,0.6444759206798868,0.1265060240963855,0.22307692307692306,0.38306451612903225,0.45238095238095233,0.2519083969465649,0.3392857142857143,0.9565846599131693,0.9516539440203564,0.054865424430641824,0.49017461817820007,0.7445175438596492,0.6859971711456859,0.8860544217687074,0.958860759493671,0.2989276139410187,0.01610541727672035,0.004672897196261683,0.37804878048780494,0.09206798866855524,0.18297101449275366,0.21097046413502107,0.31494252873563217,0.22169811320754718,0.5548780487804877,0.8013888888888889,0.750795334040297,0.22269807280513915,0.11643835616438356,0.07758620689655173,0.2531645569620253,0.14596273291925466,0.4236453201970443,0.16666666666666666,0.0,0.0,0.9697918295616171,0.06596738010064876,0.14956046186218905,0.4639050591973903,0.01764429178759397,0.2376676738098752,0.04725546774550731,0.1078169235608682,0.01112479432066314,0.038916644754141465,0.003527142408049684,0.003726705812448628
Jammu and Kashmir,Budgam,0.040127603015654004,0.06747478136368835,0.26279806569951647,0.7506361323155217,0.6506849315068494,0.8512747875354109,0.08433734939759036,0.09999999999999999,0.375,0.33928571428571425,0.1603053435114504,0.45535714285714285,0.9782923299565847,0.955470737913486,0.041407867494824016,0.2748619471668076,0.6853070175438596,0.676096181046676,0.9285714285714285,0.9841772151898734,0.46380697050938335,0.0014641288433382136,0.0,0.48915989159891604,0.07648725212464591,0.24275362318840585,0.2869198312236287,0.33103448275862063,0.08254716981132076,0.43699186991869915,0.7916666666666666,0.6585365853658537,0.25481798715203424,0.013698630136986302,0.008620689655172414,0.0,0.10559006211180125,0.3448275862068966,0.21428571428571427,0.0,0.1111111111111111,0.9815677382361921,0.05218375472422644,0.0884737398660557,0.3346128968756152,0.023652936425522096,0.17445066681165386,0.05105653005979236,0.09178537725250528,0.004729331167016796,0.024717328424927687,0.0026112942847133264,0.0027532845635070964
Jammu and Kashmir,Doda,0.030738999838953028,0.03636688048943264,0.4113723528430882,0.6564885496183207,0.5445205479452055,0.7903682719546743,0.1686746987951807,0.2153846153846154,0.4334677419354839,0.43452380952380953,0.06870229007633588,0.0,0.6468885672937771,0.6628498727735369,0.06625258799171843,0.22178001094472913,0.37061403508771923,0.5898161244695899,0.8741496598639454,0.9873417721518986,0.4450402144772117,0.11420204978038066,0.004672897196261683,0.4105691056910569,0.045325779036827205,0.14492753623188406,0.41139240506329117,0.11494252873563218,0.08962264150943396,0.5589430894308943,0.8333333333333334,0.7412513255567338,0.23019271948608136,0.013698630136986302,0.05172413793103448,0.3227848101265822,0.1265527950310559,0.20689655172413793,0.07142857142857142,0.0,0.0,0.9987657216897884,0.07364740597020958,0.062304397517650954,0.291698304226778,0.006452414552103026,0.1303098324621156,0.024141703603076548,0.015503527614254258,0.004201550227152777,0.013147515119642388,0.0014606064681774206,0.0012597693688881743
Jammu and Kashmir,Ganderbal,0.017176628958461355,0.026188764822463406,0.32349508087377027,0.7926208651399492,0.7191780821917809,0.9192634560906517,0.15662650602409636,0.2,0.3850806451612903,0.38690476190476186,0.11959287531806617,0.20535714285714285,0.979739507959479,0.9745547073791349,0.07349896480331264,0.34630117904581864,0.8311403508771931,0.695898161244696,0.9523809523809524,0.9841772151898734,0.277479892761394,0.0,0.004672897196261683,0.39972899728997285,0.08923512747875355,0.2336956521739131,0.11181434599156119,0.4919540229885057,0.15330188679245282,0.6178861788617886,0.8416666666666668,0.8059384941675504,0.15738758029978586,0.0,0.017241379310344827,0.006329113924050633,0.046583850931677016,0.1477832512315271,0.023809523809523808,0.0,0.1111111111111111,0.9918747998719181,0.019664908344954424,0.038880165774772754,0.18067155994263057,0.004020555422424582,0.07908533791078627,0.019048280101934576,0.032445063586932096,0.0026492533451997805,0.010780962398106757,0.0009412780260865299,0.0009749516257281817
Jammu and Kashmir,Jammu,0.12355389118368733,0.1377066748315983,0.75954643988661,0.6577608142493638,0.47602739726027404,0.6161473087818699,0.10843373493975902,0.15384615384615385,0.4556451612903226,0.35714285714285715,0.06870229007633588,0.32142857142857145,0.9565846599131693,0.955470737913486,0.22877846790890272,0.23451569573653053,0.8695175438596492,0.7355021216407355,0.9982993197278912,1.0,0.7667560321715816,0.3718887262079062,0.007009345794392523,0.25609756097560976,0.011331444759206801,0.18840579710144933,0.2911392405063291,0.3103448275862069,0.07075471698113207,0.7012195121951219,0.9291666666666667,0.9650053022269354,0.5331905781584582,0.0,0.0,0.0,0.12577639751552794,0.4975369458128079,0.21428571428571427,0.0,0.1111111111111111,0.9644674917528614,0.3035024960084076,0.32250243001036094,0.8011192665710509,0.11286843997124371,0.4524221923617638,0.4038876604296192,0.12833101154900464,0.03853835725595306,0.11149092821456745,0.03023684620116967,0.013134511212595675
Jammu and Kashmir,Kargil,0.00648382229752696,0.012015587201903993,0.5416041354010339,0.5388040712468194,0.5593607305936074,0.6062322946175639,0.3012048192771084,0.30769230769230765,0.4919354838709677,0.37202380952380953,0.13994910941475827,0.18750000000000003,0.8885672937771346,0.9007633587786261,0.35869565217391297,0.1407392667031491,0.45614035087719296,0.6294200848656294,0.9489795918367346,0.958860759493671,0.3404825737265415,0.29795021961932644,0.011682242990654207,0.48373983739837406,0.10835694050991503,0.40398550724637683,0.41350210970464124,0.3126436781609196,0.39622641509433965,0.3546747967479674,0.6569444444444444,0.6134676564156947,0.49464668094218406,0.013698630136986302,0.02586206896551724,0.018987341772151896,0.14518633540372672,0.1724137931034483,0.16666666666666666,0.047619047619047616,0.1111111111111111,0.9301743813715196,0.10947068453283211,0.08963800856645411,0.15020107427093,0.03312742409315618,0.1368769757741928,0.04691833004458811,0.04812272502583921,0.056208670095518,0.0385222193005522,0.003909090868743124,0.0030091737436194936
Jammu and Kashmir,Kathua,0.046545740307603674,0.05505094758084947,0.5731198932799734,0.49236641221374056,0.3242009132420091,0.5963172804532578,0.4457831325301204,0.4769230769230769,0.47580645161290325,0.3095238095238095,0.0534351145038168,0.08928571428571429,0.9782923299565847,0.9631043256997455,0.060041407867494824,0.2816277797124521,0.6567982456140351,0.6534653465346535,0.933673469387755,0.9905063291139241,0.6876675603217158,0.30746705710102484,0.011682242990654207,0.3590785907859078,0.02974504249291785,0.338768115942029,0.18143459915611815,0.41379310344827586,0.09669811320754716,0.6991869918699187,0.7902777777777779,0.28844114528101805,0.3319057815845824,0.027397260273972605,0.034482758620689655,0.05063291139240506,0.14363354037267081,0.26108374384236455,0.11904761904761904,0.0,0.0,0.983219027619537,0.12932759352452555,0.13712735390564082,0.3653505441660339,0.030052098587924132,0.18654415248510645,0.14669456315878193,0.03599514672179032,0.012832320890811438,0.028661582960820404,0.0047045025499291675,0.0027849259323176746
Jammu and Kashmir,Kishtwar,0.01711648365214962,0.02014921267764879,0.2973153243288311,0.8893129770992366,0.745433789954338,0.9008498583569406,0.10843373493975902,0.09999999999999999,0.26814516129032256,0.13988095238095236,0.15267175572519084,0.19642857142857145,0.914616497829233,0.8931297709923663,0.15734989648033126,0.21939207004626635,0.4605263157894737,0.42998585572843,0.7755102040816326,0.6455696202531644,0.4611260053619302,0.13616398243045386,0.0023364485981308414,0.467479674796748,0.049575070821529746,0.19021739130434784,0.30168776371308015,0.4206896551724138,0.09198113207547169,0.4288617886178861,0.75,0.7635206786850477,0.35546038543897207,0.02054794520547945,0.008620689655172414,0.018987341772151896,0.06754658385093168,0.12807881773399016,0.023809523809523808,0.0,0.1111111111111111,0.9963651155344071,0.0907657794215728,0.05196483694897512,0.2226581174948677,0.014697659557472641,0.09017685848990656,0.026369456646405352,0.01495304003954523,0.005546874191512041,0.007888509071785432,0.001206033681184338,0.0008148811456370342
Jammu and Kashmir,Kulgam,0.028401246748888994,0.03768309569618347,0.3416708354177088,0.7900763358778626,0.7214611872146119,0.7478753541076488,0.1144578313253012,0.13846153846153844,0.4012096774193548,0.5148809523809523,0.0534351145038168,0.0,0.9942112879884225,0.9860050890585242,0.031055900621118016,0.19163225710163673,0.34758771929824556,0.7256011315417256,0.9387755102040817,0.9936708860759492,0.3860589812332439,0.0029282576866764267,0.0023364485981308414,0.41869918699187,0.046742209631728045,0.14673913043478265,0.32067510548523204,0.1563218390804598,0.021226415094339625,0.4491869918699186,0.9611111111111111,0.9310710498409331,0.15203426124197003,0.02054794520547945,0.021551724137931036,0.02531645569620253,0.09161490683229814,0.22167487684729065,0.07142857142857142,0.0,0.1111111111111111,0.9922992575713573,0.02770872491359971,0.04004443447517117,0.1520149610506482,0.0029732584249718206,0.07293373826186242,0.00622382638069457,0.02106457556284546,0.00727509805341971,0.013147515119642388,0.0013295346798853714,0.00125061155556394
Jammu and Kashmir,Kupwara,0.04430849318992899,0.07802558490008817,0.36251459062864766,0.7455470737913487,0.521689497716895,0.7634560906515581,0.18072289156626503,0.15384615384615385,0.38104838709677413,0.28571428571428575,0.22900763358778628,0.7946428571428572,0.9855282199710564,0.9631043256997455,0.09523809523809526,0.2541167106114124,0.5855263157894737,0.5445544554455445,0.7959183673469388,0.9778481012658227,0.4195710455764074,0.0014641288433382136,0.0,0.5826558265582656,0.0963172804532578,0.3315217391304348,0.24683544303797464,0.4735632183908046,0.09198113207547169,0.35569105691056907,0.7972222222222223,0.8992576882290562,0.29550321199143464,0.027397260273972605,0.034482758620689655,0.02531645569620253,0.18090062111801242,0.3103448275862069,0.16666666666666666,0.0,0.1111111111111111,0.9703912829792463,0.11283574849936337,0.26529304322748104,0.7624651986838775,0.012842701316221566,0.350198451226048,0.04156048481723501,0.09065069878218668,0.00897227597768832,0.019195372074677888,0.0015746389759511358,0.0023066958377653173
Jammu and Kashmir,Leh(Ladakh),0.00789684130304806,0.011353724670977866,0.6916791729197933,0.5388040712468194,0.5593607305936074,0.6062322946175639,0.3012048192771084,0.30769230769230765,0.4919354838709677,0.37202380952380953,0.13994910941475827,0.18750000000000003,0.8885672937771346,0.9007633587786261,0.35869565217391297,0.1407392667031491,0.45614035087719296,0.6294200848656294,0.9489795918367346,0.958860759493671,0.3404825737265415,0.29795021961932644,0.011682242990654207,0.48373983739837406,0.10835694050991503,0.40398550724637683,0.41350210970464124,0.3126436781609196,0.39622641509433965,0.3546747967479674,0.6569444444444444,0.6134676564156947,0.49464668094218406,0.013698630136986302,0.02586206896551724,0.018987341772151896,0.14518633540372672,0.1724137931034483,0.16666666666666666,0.047619047619047616,0.1111111111111111,0.9301743813715196,0.10947068453283211,0.08963800856645411,0.15020107427093,0.03312742409315618,0.1368769757741928,0.04691833004458811,0.04812272502583921,0.056208670095518,0.0385222193005522,0.003909090868743124,0.0030091737436194936
