State,District,Market_Size_Score,Chronic_Disease_Score,Acute_Disease_Score,Healthcare_Score,Economic_Score,Development_Score,Overall_PMAF,Chronic_PMAF,Acute_PMAF
Chhattisgarh,Durg,0.28935898106218944,0.36602117123075056,0.25267139914826153,0.3697091769086764,0.12221256027910363,0.6106033986797219,34.02460804238395,33.93132654347736,32.77291453173261
Chhattisgarh,Gariyaband,0.13186482788504075,0.39534701699958014,0.31897188135062904,0.32182981438885255,0.0986463948560425,0.44560982146473516,27.102206155395507,28.846832577951158,26.037449428625454
Chhattisgarh,Gaurela Pendra Marwahi,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.30621933191015865,0.1361827051246459,0.5173379938360513,28.616489836226677,28.90930491055875,26.926423515295937
Chhattisgarh,Janjgir-Champa,0.1446487389013656,0.39402974657327067,0.3516571711865872,0.3437651500444397,0.12396809633868079,0.4828227129115813,29.36096314151993,30.247067483176604,28.488216104654967
Chhattisgarh,Jashpur,0.07588056687170645,0.4642843576702234,0.31596205660408244,0.31683842567785697,0.11505760285429298,0.4161960868059068,26.281917786938326,29.99215728032255,23.905754265441924
Chhattisgarh,Kabeerdham,0.07176775231383035,0.3503191990480364,0.2525314073518133,0.3452494881714802,0.10144827454898148,0.44272004706544726,25.252217305993284,26.55044136527668,23.02659096811137
Chhattisgarh,Khairagarh Chhuikhadan Gandai,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.1362701098908193,0.5173379938360513,29.086179980933615,29.37855803143482,27.395239612341136
Chhattisgarh,Kondagaon,0.13186482788504075,0.48202253691148456,0.4916053419130482,0.32013484006845344,0.10463779555105267,0.4361074556554544,29.591177171445356,31.841423640792183,30.236764976088836
Chhattisgarh,Korba,0.10925164094833326,0.4113103798413132,0.29531413883467317,0.274769511600859,0.11795095736338347,0.4420843608051095,25.94737460111357,28.266394313931652,23.966567917044486
Chhattisgarh,Korea,0.13186482788504075,0.4437147200522879,0.29782631857191594,0.34984368478691164,0.11035614111277874,0.4421333642316874,28.09937074657041,31.240861214277682,26.13403837119045
