State,District,Market_Size_Score,Chronic_Disease_Score,Acute_Disease_Score,Healthcare_Score,Economic_Score,Development_Score,Overall_PMAF,Chronic_PMAF,Acute_PMAF,Overall_Rank,Chronic_Rank,Acute_Rank
Karnataka,Chikkamagaluru,0.1053555852879033,0.3418717404893195,0.2600999134131065,0.385131674131304,0.1563414375175984,0.6414626772514591,31.78554402278956,30.5350044407889,28.55115341053872,284,381,398
Karnataka,Chitradurga,0.1449574017142001,0.4185278381384225,0.3233724532694076,0.3923725368232476,0.1498721645492826,0.582939436439996,32.82183370461283,33.47254993823294,30.52329731171891,218,179,270
Karnataka,Dakshina Kannada,0.1807872050355776,0.3093677045857597,0.2741739662182171,0.4207431639717851,0.2370836149982877,0.6860970929275441,36.32963824670366,33.2757021948986,33.355121129854496,91,196,138
Karnataka,Davangere,0.1684180093277252,0.3518905205209639,0.3680859252728541,0.3276604586435691,0.1758193948314963,0.6350885461475525,33.339492636945046,31.22591396160759,32.09241972505274,184,333,184
Karnataka,Dharwad,0.1585270088585819,0.4042387408008905,0.3300799777786038,0.3536953250374376,0.1409520332975326,0.5865595315615577,32.13786516089714,32.37267842103013,30.28962951737,261,241,278
Karnataka,Gadag,0.0907603011483237,0.3590694342914362,0.4113447900692411,0.3018606958433861,0.1218176607882921,0.520040291394288,28.393721227092573,27.44751796580173,28.0624236818457,559,673,428
Karnataka,Gulbarga,0.208657085029836,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5039771467458395,30.42342066267274,30.8322540639142,29.532900860655552,363,358,327
Karnataka,Hassan,0.1653742664137736,0.4121250690154945,0.2241441979978574,0.4222336646283989,0.1923000806693693,0.6473644177822172,34.908141260008705,35.53468142424847,30.64297330835457,125,106,265
Karnataka,Haveri,0.1369015689813467,0.3612370203027005,0.329779782305637,0.3471318450402599,0.1391733277879709,0.602662494487892,31.427552752032767,30.438188852725133,29.72584922308461,304,390,318
Karnataka,Kalaburagi,0.1318648278850407,0.3717249255201094,0.3698120413787278,0.3381398522477239,0.2164516143884993,0.4781319662359869,30.7071348841334,30.43855987404649,29.3005385533987,344,389,341
Karnataka,Kodagu,0.0525740392969395,0.3944557592207738,0.2758562301117178,0.3465957064625966,0.1475493276603054,0.6296629225113801,30.230759811949355,30.299215627936192,26.325978175226822,377,397,593
Karnataka,Kolar,0.1347103256722102,0.3177785136388322,0.2335895433487342,0.4114106229055759,0.1470197295755049,0.6481013152107786,32.33852043715706,30.73097604465521,29.30097783591291,250,368,340
Karnataka,Koppal,0.114480978206316,0.3622557359362026,0.4368874746595196,0.265803774240133,0.1432438803560886,0.4824377824735841,28.110760411479664,27.25768183677324,28.341697238144786,588,689,409
Karnataka,Mandya,0.1657467701731279,0.332596428739974,0.1921906045259667,0.4355821629452087,0.174835015782357,0.6451136889163732,33.67342308900075,32.74111579416491,29.91386696881635,173,222,304
Karnataka,Mysore,0.2737069575905261,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5243206518317158,32.13128821560407,32.33668656598676,31.7895496137644,263,244,198
Karnataka,Mysuru,0.1318648278850407,0.3312237406197976,0.2458140345416186,0.4589251103932756,0.2100967597267756,0.6501455181691977,34.79102207509995,33.06153626485286,31.132948277762925,128,206,234
Karnataka,Raichur,0.1584983395141977,0.343736020205418,0.4184035096988074,0.3015782080327569,0.1551702480050999,0.4900875294000623,29.728081798084595,28.46072067220585,30.14961750960319,415,595,291
Karnataka,Ramanagara,0.0997757700056447,0.3316005837625474,0.2207758134245208,0.3993454183823374,0.1467517879398394,0.6495234570619504,31.431692639666124,30.284955589165897,27.70994653875676,303,399,453
Karnataka,Shimoga,0.1590334893214755,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.538244280312623,30.1162914198412,30.182453485414825,28.55819999290649,384,411,397
Karnataka,Shivamogga,0.1318648278850407,0.3830517552997265,0.3330373289715367,0.3813313371937575,0.1463730640267406,0.618938189623549,32.731039217294395,32.05571259370299,30.65630828933543,225,262,263
Karnataka,Tumakuru,0.1318648278850407,0.3485930461256751,0.2766111505081755,0.4366040208177559,0.1812837751001417,0.6507121382411767,34.26133720722081,32.79651159736846,31.176823840229797,148,220,229
Karnataka,Tumkur,0.2470867241046914,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5291355592854426,31.69518169496191,31.852430970807344,31.06316622099526,290,279,240
Karnataka,Udupi,0.1025861926935508,0.3539537706724123,0.2586217390035734,0.367827603539108,0.1967831377252108,0.6248719738426084,31.96713325276942,30.997124702491856,28.24059231156926,271,343,418
Karnataka,Uttara Kannada,0.1284764513889926,0.3280791673684701,0.3404103991361156,0.3724663696394178,0.1593532991233989,0.6173763610138512,32.23834528835907,30.06569037545416,30.66805931930278,257,421,262
Karnataka,Vijayapura,0.1318648278850407,0.3641177898925548,0.3762388554327833,0.3220018064656331,0.1969806850812401,0.476811764972624,29.956748141344143,29.54428325919774,28.923935677085232,400,462,367
Karnataka,Yadgir,0.092353266597008,0.3494330062967445,0.4494685025063685,0.2892927941145132,0.1343546407264914,0.3956526713943229,26.222082544677843,25.834922759457086,27.071502921039475,716,764,535
Kerala,Alappuzha,0.2015504321705501,0.3416730710264879,0.2142920571461935,0.4891670490297659,0.4150862800520664,0.792851566454773,43.53275783586993,39.92771697526212,37.23079167170892,23,41,56
Kerala,Ernakulam,0.3087963816773729,0.3262135938768112,0.186131378850012,0.5483765971911773,0.495323405408554,0.7910919766975515,47.99521694676135,43.90170621116322,41.70432156994385,3,12,23
Kerala,Idukki,0.1047815843124123,0.3404476451676603,0.250384956241764,0.4702959613531186,0.2325135543684846,0.6539062535681821,35.13827308613819,33.443984345387825,30.94272000968642,118,182,246
Kerala,Kannur,0.2230584525030521,0.3671840602336516,0.1720624044169753,0.5083569951728306,0.3101953875480074,0.7277783512424442,40.78024837583295,39.41046538734001,35.179082733089295,36,42,86
Kerala,Kasaragod,0.1124906509336376,0.3018732686701125,0.1612092552745243,0.4716511545000085,0.1960754231646991,0.6801630374025179,33.83843055946364,31.99116223362253,29.00117379255717,164,270,363
Kerala,Kollam,0.2509097424480243,0.3439540919619057,0.2387353115500494,0.5184627862565784,0.4352837503019258,0.766425306084396,45.24852573693805,41.6193531081316,39.71414788160873,10,25,30
Kerala,Kottayam,0.1849903294793932,0.3532588085373551,0.186048892505023,0.4631129723231701,0.4709315761426018,0.8024281351731419,43.82233727278992,40.41437932872915,36.20892943249392,21,37,71
Kerala,Kozhikode,0.2769152915994533,0.2961228916790285,0.1565017672977458,0.5327875901890132,0.3412997926991701,0.7465663218471926,42.47762651646433,39.143518953494805,37.4872474889071,27,43,53
Kerala,Malappuram,0.3424104227092045,0.3239298365359878,0.2203507061569301,0.5491401144150188,0.3272112129133603,0.7027810046787341,43.87366052125553,41.10453326173179,40.577709822814384,20,29,27
Kerala,Palakkad,0.252445056420792,0.419260759064942,0.2715281532855284,0.5071391506676876,0.2859110453726676,0.6915929292777103,41.64965275828186,41.070405682409685,37.73734293100806,31,30,48
Kerala,Pathanamthitta,0.1172645984390023,0.3975163039195351,0.1875652878079398,0.4950773230169824,0.313770977033357,0.7375875128398285,39.12482414385816,38.24234885020206,32.31013907163921,48,55,177
Kerala,Thiruvananthapuram,0.3143795100076721,0.3201723327106093,0.2170165026857421,0.5680003539981918,0.418190070156913,0.7690457470127753,46.76420197747456,42.81693744747005,41.93439185409831,5,17,22
Kerala,Thrissur,0.2906620411990126,0.3849011601992551,0.1881080882493024,0.5346048735139685,0.401376873691486,0.7444308345636524,45.151584943847965,43.44184035224236,39.29489216785196,11,13,34
Kerala,Wayanad,0.073999548425669,0.3016833615694713,0.2313678869860957,0.4689021058311968,0.1511970292461234,0.6623847223853055,32.46018060332156,30.30875340261372,28.829966872287216,243,396,373
Ladakh,Kargil,0.1318648278850407,0.3925476443604908,0.253584718031348,0.3158087329449021,0.1365082188353045,0.4833121524293262,27.811202265809865,29.573383576038864,25.2265019210259,613,459,662
Ladakh,Leh Ladakh,0.1318648278850407,0.4570865476338115,0.3017299547206594,0.2868110424788346,0.1374740421603227,0.5302973568913679,29.317110411856035,31.736630775779428,26.564615329118148,439,285,578
Lakshadweep,Lakshadweep,0.0044583407804474,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5579416289869601,27.41873542250738,27.287924001337636,24.216405766790704,645,686,716
Lakshadweep,Lakshadweep District,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3054359225944084,0.1359736729800715,0.5173379938360513,28.596641007020185,28.89050124207513,26.908665007535188,532,552,550
Madhya Pradesh,Agar-Malwa,0.1318648278850407,0.4003730464088834,0.3393737359462507,0.3436334719352972,0.1072523576922741,0.4165740499574887,27.383961972953365,29.29754848567668,26.634092000198507,648,521,574
Madhya Pradesh,Alirajpur,0.0567250678231161,0.4138808525811474,0.2836019096401482,0.3017186808935464,0.1008414121807577,0.3436318105808552,23.033167051778463,26.603644103193325,20.989064674088524,815,734,801
Madhya Pradesh,Anuppur,0.0669226007500544,0.4035419178290613,0.2970730514171151,0.3157270095938876,0.1362179246495743,0.3866174012868772,25.115848418069643,27.686402213508376,22.910484765606164,760,658,772
Madhya Pradesh,Ashoknagar,0.0716469078089034,0.3152629972510905,0.3487063864348025,0.314658083983367,0.1177017206404004,0.3598793860620057,23.917415806752462,24.12462440985964,23.735436572138592,795,819,748
Madhya Pradesh,Balaghat,0.1537600173698082,0.386010761649511,0.3972486000201169,0.3733258405471699,0.1274454492640578,0.4665251792808011,30.253723345933025,30.62902734784133,30.282864514393165,372,375,279
Madhya Pradesh,Barwani,0.110080563873768,0.3760084333946187,0.4159221629652412,0.3575068946447057,0.1076602448759771,0.3718157259684741,26.860574550857105,27.84510527200553,27.50444722152507,687,645,467
Madhya Pradesh,Betul,0.1357772969059539,0.3805203879720318,0.3201678601708047,0.3757839015085653,0.1333029296705856,0.4209507347775528,28.32317973868152,29.75848884014581,27.240483759989196,564,447,524
Madhya Pradesh,Bhind,0.1354979757727037,0.3600156750582855,0.2863610209081064,0.3442608599428719,0.1477482136202968,0.4737404946492878,28.488717839367126,29.14935349214884,26.692771550683496,551,530,566
Madhya Pradesh,Bhopal,0.2057990314024261,0.3855393358014402,0.2368738802933026,0.3754599800668802,0.1284767359440998,0.5974457387406833,32.36776188402922,33.02066540900487,29.8514709912942,248,209,308
Madhya Pradesh,Burhanpur,0.0624898097226615,0.2882718376960746,0.4484639996337372,0.3567999436348014,0.1035865229587,0.4806047942682158,27.4369797849857,24.83515517357453,28.467230298829545,643,807,404
Madhya Pradesh,Chhatarpur,0.1494737870769349,0.3948909703630163,0.4382536194993306,0.3095299112889675,0.1297371628215022,0.3698049920456562,27.50236296328469,28.645365292802715,28.475598834470528,638,575,403
Madhya Pradesh,Chhindwara,0.1815625824190794,0.3389257688385715,0.3046927380993877,0.392913534954539,0.1511533320483853,0.4800118220492936,30.54901049880554,30.419342458041093,29.634177275371115,353,391,322
Madhya Pradesh,Damoh,0.1153257568114863,0.3652655214220187,0.4098854997373042,0.2717890447677825,0.1138205973898709,0.3427553689957788,24.6253255708916,25.66145193216188,25.42222760196824,771,777,652
Madhya Pradesh,Datia,0.0665424860184828,0.3644474129968815,0.3114218039737293,0.3055838726378023,0.1271350476158478,0.4450259723065785,25.64443974128034,26.555472065320057,23.84023719341092,741,736,741
Madhya Pradesh,Dewas,0.1311033271269238,0.3530471113713706,0.4045697515675613,0.3216578069150473,0.1417394422619325,0.4728257963376839,28.922696082221076,28.266221176143222,28.99028110898228,509,610,364
Madhya Pradesh,Dhar,0.182402728908074,0.3603641554636486,0.3662719641340012,0.4122080892354242,0.1513640855135648,0.3978964112827284,30.14378749477233,30.754387199628415,30.35512977967731,380,365,274
Madhya Pradesh,Dindori,0.0646851172158655,0.4542742061825703,0.4245174790077921,0.3131473497886072,0.105588833240183,0.2815553460488543,24.087449777773827,27.85563251557071,24.09565601057756,789,643,721
Madhya Pradesh,Guna,0.1037719932170428,0.3212246013381136,0.2413487562445503,0.3574729589153098,0.1260730169010227,0.3573291581385331,24.51867611926481,25.932146924381698,22.91700542201946,776,757,771
Madhya Pradesh,Gwalior,0.1671235479403381,0.3664626333761256,0.3164141974346624,0.3746763048072922,0.1267544631009382,0.5569537196127293,31.338929017333843,31.13304336575838,30.03943789542288,308,339,295
Madhya Pradesh,Harda,0.0474912178821005,0.3657084847095435,0.4849132060749804,0.3141222278255666,0.1242008476084141,0.4832532116790065,27.887567007746995,26.72761070990364,28.320817896118093,605,726,412
Madhya Pradesh,Hoshangabad,0.1062963858988316,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5241539017900283,28.77974178093643,28.986807631736,26.764731212388256,518,543,560
Madhya Pradesh,Indore,0.2759989246801837,0.3391519764737364,0.3086194813585927,0.4260826916840931,0.1664504980863609,0.6210950866658197,36.27025860065245,34.619659841819924,35.498039888903094,93,129,82
Madhya Pradesh,Jabalpur,0.2173422022318508,0.3628096925214783,0.3120381888463981,0.4075691334909733,0.1379067096320233,0.4536389225046153,31.07761817086802,31.80155582223473,30.65625439182441,323,282,264
Madhya Pradesh,Jhabua,0.0840382308449247,0.3760635155006178,0.4224518951921796,0.3746501232801548,0.1135940570048532,0.3010164978521605,25.451132286569845,27.05006595861762,26.22663480858627,750,706,598
Madhya Pradesh,Katni,0.1149904233989478,0.3910027986555219,0.474042706806817,0.3071614227193516,0.1170855992792006,0.4101733771385564,27.63867150534453,27.986152635882828,28.767465476396243,618,632,379
Madhya Pradesh,Khandwa (East Nimar),0.1112757133701745,0.3644306027556735,0.4723058786067844,0.3329157601093371,0.1187805072081513,0.4506121951359902,28.63904833009765,27.926730125520983,29.75122156758296,525,639,316
Madhya Pradesh,Khargone (West Nimar),0.1567935754747122,0.3338412048604511,0.3600662422912106,0.3568641815103245,0.1457383392713323,0.4766427351478344,29.659851099600694,28.91009975036485,29.44977137165897,424,549,329
Madhya Pradesh,Maihar,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1371795460081342,0.5173379938360513,29.104368703279917,29.392199573194542,27.404333973514287,473,499,494
Madhya Pradesh,Mandla,0.0964661864617708,0.4539632643923732,0.3797607873496462,0.3327201050062607,0.1139984852080608,0.362224740811947,26.445430867180985,29.80466476933408,25.61576334197931,708,440,645
Madhya Pradesh,Mandsaur,0.1166359486775696,0.3691522903596202,0.2865708081704162,0.3718338492302285,0.1362154342988822,0.4178671317413814,27.408278264261604,28.911628952639724,25.73018696830161,647,548,634
Madhya Pradesh,Mauganj,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1363954611511998,0.5173379938360513,29.08868700614122,29.38043830034053,27.396493124944943,485,509,505
Madhya Pradesh,Morena,0.1599405702069241,0.3736868482978622,0.3155097579181331,0.3447240871847042,0.1457763341512969,0.4430632930880708,28.76205175477988,29.789610781407905,27.68415553568917,520,442,455
Madhya Pradesh,Narmadapuram,0.1318648278850407,0.3731275937888157,0.4228220971476228,0.2570940997331488,0.1555906654044763,0.4848612442209815,28.547713654237334,28.021116758249303,28.497204577264256,537,629,401
Madhya Pradesh,Narsimhapur,0.0981654610794376,0.3972763634504118,0.3336867046355733,0.3626419574420572,0.1274700722216701,0.4880694183153141,28.83656886202943,29.913566357672494,27.135712594060017,516,434,531
Madhya Pradesh,Neemuch,0.0721851477990072,0.3441493000272028,0.2673980611777948,0.3450297164111472,0.1175174170877235,0.4663500766623062,26.137120771253663,26.815784808094108,23.921525612449862,722,721,734
Madhya Pradesh,Niwari,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.2999303845471055,0.1365270475897554,0.5173379938360513,28.497597738267803,28.788691100274328,26.80408799268597,549,557,557
Madhya Pradesh,Pandhurna,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1368514827132313,0.5173379938360513,29.097807437381856,29.387278623771003,27.401053340565262,480,506,502
Madhya Pradesh,Panna,0.0904884122428064,0.3675138675342901,0.4453896417229877,0.2353316999081054,0.1133402256428086,0.3333812106394985,23.57986606123717,24.413303097755517,24.69014782454156,800,813,688
Madhya Pradesh,Raisen,0.1146716439340127,0.3618503850322114,0.3043517040111542,0.3608231235925564,0.1380702008189634,0.4675256785541732,28.28383382842777,28.920968624484967,26.658991576652603,568,547,568
Madhya Pradesh,Rajgarh,0.1375002373101088,0.3397775857789402,0.3599584390867447,0.3220754229089556,0.1287261087245534,0.319480109845313,25.152997824435463,26.20942143596563,25.644939289576214,758,748,644
Madhya Pradesh,Ratlam,0.123776820251402,0.3437606113027787,0.3408081656953804,0.3640327453800394,0.1350247299032448,0.4471544597743394,28.245462876162108,28.28472825451815,27.5717278531749,574,605,459
Madhya Pradesh,Rewa,0.2103293803814839,0.3967201545055692,0.3641594076015081,0.2639388113992552,0.216077195266147,0.3589137504645608,28.59397837129972,30.20086467694752,28.237121039097207,533,408,419
Madhya Pradesh,Sagar,0.209308117880914,0.3809535048139207,0.4721104627708509,0.3331100676607782,0.142389148506373,0.4447333419865898,31.12145319654082,30.764907026782563,32.83909807377684,320,364,157
Madhya Pradesh,Satna,0.1948061088092854,0.3815301453379635,0.4202296330161406,0.3509767650430987,0.1616873415297927,0.4243716533857354,30.654435158899297,30.938239220680654,31.35190760662801,348,350,219
Madhya Pradesh,Sehore,0.1094845367423239,0.368772590284387,0.3339400121538072,0.3103399011216157,0.1445002821636367,0.4612856373484835,27.539333171903145,28.08389002317172,26.20412181041084,632,627,601
Madhya Pradesh,Seoni,0.1239192325630793,0.4295023137207044,0.3240461658574414,0.3670081430145161,0.124926039831314,0.3884048739038994,27.62065058203764,30.609067828285266,26.234227490490365,621,379,597
Madhya Pradesh,Shahdol,0.0972293627982985,0.3717299326921058,0.4023010968899986,0.3393321631488469,0.1233258481090552,0.3766073675185614,26.47020512731629,27.357739559988055,26.643420563044828,706,682,573
Madhya Pradesh,Shajapur,0.127044395049128,0.3281560887708777,0.3151782906348558,0.3517224862217828,0.131977941855148,0.4408377287386483,27.464994831351486,27.448847147612643,26.6575841914121,639,672,569
Madhya Pradesh,Sheopur,0.0592646784879698,0.371898521671018,0.3853846539348344,0.2561072253210069,0.1084424654501189,0.3302600610726277,22.654320362692992,24.25312392714323,22.5730267800207,823,817,778
Madhya Pradesh,Shivpuri,0.1485569327617598,0.3278797182159543,0.3699381123344545,0.3277802720280997,0.1256995047956168,0.3607052511488208,26.23301752019004,26.495079316778053,26.92834004696463,715,744,545
Madhya Pradesh,Sidhi,0.0974148565288399,0.3820962046849153,0.3824016332637429,0.2604481874316395,0.1271986998703029,0.3294187125263638,23.934587506629505,25.732795666499804,23.90471796269005,794,771,737
Madhya Pradesh,Singrauli,0.1008165635358884,0.350740979100904,0.3630339713396993,0.306474816735883,0.109872836308592,0.3268610315112132,24.01825446623757,25.33846473370808,24.231486360040915,791,795,714
Madhya Pradesh,Tikamgarh,0.123216628720375,0.3217355404875248,0.3017281846677105,0.3296309551577746,0.1228144896932484,0.364523092697453,25.03834057692937,25.80514386699961,24.528313868853783,762,768,701
Madhya Pradesh,Ujjain,0.1665822102839101,0.3520161672458555,0.4842821333615143,0.3556718097358385,0.1596281701377334,0.5000223100299008,32.001073009821354,30.16029190636492,33.31457218909778,269,412,140
Madhya Pradesh,Umaria,0.057113089362801,0.3871481486413126,0.3882851074385973,0.2888498462809806,0.1104079648566482,0.3553116225752619,23.987983022312932,25.678679613923915,23.63127127966399,793,776,751
Madhya Pradesh,Vidisha,0.1245411583198503,0.3694714628407016,0.3089678032701725,0.3324421898689343,0.1410528473089184,0.5010263260324249,28.7656430917113,29.197224133158283,27.035196992304066,519,526,540
Maharashtra,Ahmednagar,0.3887865310875429,0.3442989515539341,0.43327134517092,0.4114575872007133,0.3294295757493106,0.6106356011019245,42.58188887003837,39.10314531741172,43.17836107993552,25,45,16
Maharashtra,Akola,0.1595988175322617,0.3380373581716925,0.4382451394876321,0.349165228547711,0.1354355033686095,0.5795419630747092,32.23765522705907,29.833540638884926,32.774882063919605,258,437,159
Maharashtra,Amravati,0.2580210677454788,0.3504681434768399,0.4341324517452938,0.3748979979039232,0.148018725228181,0.6130744102051989,35.726249973876975,33.27579131515214,36.76820668943497,103,195,62
Maharashtra,Aurangabad,0.3154617141453816,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.529052184264599,33.06101399535884,33.2190970214127,33.11316529690331,200,198,146
